title,author,pub_year,venue,abstract
From sensing to emergent adaptations: modelling the proximate architecture for decision-making,"['S Eliassen', 'BS Andersen', 'C Jørgensen', 'J Giske']",2016,Ecological Modelling,"During the past 50 years, evolutionary theory for animal behaviour has branched into different methodological frameworks focussing on age-, state-, density-, and frequency-dependent processes. These approaches have led to valuable insights in optimal"
Gradient dynamics in population games: Some basic results,"['D Friedman', 'DN Ostrov']",2010,Journal of Mathematical Economics,"When each player in a population game continuously adjusts her action to move up the payoff gradient, then the state variable (the action distribution) obeys a nonlinear partial differential equation. We find conditions that render gradient adjustment myopically optimal"
Undetected Allee effects in Australia's threatened birds: implications for conservation,"['R Crates', 'L Rayner', 'D Stojanovic', 'M Webb']",2017,Emu-Austral …,Allee effects occur when survival or reproductive success declines with decreasing population size or density. Species most severely impacted by Allee effects may be the very species for which these effects will be hardest to detect and overcome. This impedes
Pollination ecology and inbreeding depression control individual flowering phenologies and mixed mating,"['C Devaux', 'R Lande', 'E Porcher']",2014,Evolution,We analyze evolution of individual flowering phenologies by combining an ecological model of pollinator behavior with a genetic model of inbreeding depression for plant viability. The flowering phenology of a plant genotype determines its expected daily floral display which
Time fluctuations in a population model of adaptive dynamics,"['S Mirrahimi', 'B Perthame', 'PE Souganidis']",2015,Annales de l'IHP Analyse …,"We study the dynamics of phenotypically structured populations in environments with fluctuations. In particular, using novel arguments from the theories of Hamilton–Jacobi equations with constraints and homogenization, we obtain results about the evolution of"
The affordance landscape: The spatial metaphors of evolution,['DM Walsh'],2014,Entangled Life,The adaptive landscape is a metaphorical device employed to depict the evolutionary change in a population or lineage undergoing natural selection. It is a powerful heuristic and didactic tool. This paper has two objectives. The first is to dig beneath the adaptive
Sexual conflict over the maintenance of sex: effects of sexually antagonistic coevolution for reproductive isolation of parthenogenesis,['K Kawatsu'],2013,PLoS One,"Sexual reproduction involves many costs. Therefore, females acquiring a capacity for parthenogenetic (or asexual) reproduction will gain a reproductive advantage over obligately sexual females. In contrast, for males, any trait coercing parthenogens into sexual"
Patterns of evolution in Quaternary mammal lineages,['AM Lister'],1993,Evolutionary Patterns and Processes,
The two-locus model of Gaussian stabilizing selection,"['M Willensdorfer', 'R Bürger']",2003,Theoretical population biology,"We study the equilibrium structure of a well-known two-locus model in which two diallelic loci contribute additively to a quantitative trait that is under Gaussian stabilizing selection. The population is assumed to be infinitely large, randomly mating, and having discrete"
The evolutionary dynamics of receptor binding avidity in influenza A: a mathematical model for a new antigenic drift hypothesis,"['HY Yuan', 'K Koelle']",2013,… Transactions of the Royal Society B …,The most salient feature of influenza evolution in humans is its antigenic drift. This process is characterized by structural changes in the virus's B-cell epitopes and ultimately results in the ability of the virus to evade immune recognition and thereby reinfect previously infected
Nonadaptive processes can create the appearance of facultative cheating in microbes,"['J Smith', 'JD Van Dyken', 'GJ Velicer']",2014,Evolution,"Adaptations to social life may take the form of facultative cheating, in which organisms cooperate with genetically similar individuals but exploit others. Consistent with this possibility, many strains of social microbes like Myxococcus bacteria and Dictyostelium"
Genetic variation determines which feedbacks drive and alter predator–prey eco‐evolutionary cycles,['MH Cortez'],2018,Ecological Monographs,"Evolution can alter the ecological dynamics of communities, but the effects depend on the magnitudes of standing genetic variation in the evolving species. Using an eco‐coevolutionary predator–prey model, I identify how the magnitudes of prey and predator"
Darwinism for the genomic age: connecting mutation to diversification,"['X Hua', 'L Bromham']",2017,Frontiers in genetics,A growing body of evidence suggests that rates of diversification of biological lineages are correlated with differences in genome-wide mutation rate. Given that most research into differential patterns of diversification rate have focused on species traits or ecological
The quantitative genetics of incipient speciation: heritability and genetic correlations of skeletal traits in populations of diverging Favia fragum ecomorphs,"['DB Carlon', 'AF Budd', 'C Lippé']",2011,… : International Journal of …,Recent speciation events provide potential opportunities to understand the microevolution of reproductive isolation. We used a marker‐based approach and a common garden to estimate the additive genetic variation in skeletal traits in a system of two ecomorphs within
The potential for adaptive evolution of pollen grain size in Mimulus guttatus,"['E Lamborn', 'JE Cresswell', 'MR Macnair']",2005,New Phytologist,"We tested whether pollen grain size (PGS) shows heritable variation in three independent populations of Mimulus guttatus by imposing artificial selection for this character. In addition, we looked for correlated responses to selection in a range of 15 other floral characters.•"
Adaptive evolution of molecular phenotypes,"['T Held', 'A Nourmohammad']",2014,Journal of Statistical …,"Molecular phenotypes link genomic information with organismic functions, fitness, and evolution. Quantitative traits are complex phenotypes that depend on multiple genomic loci. In this paper, we study the adaptive evolution of a quantitative trait under time-dependent"
The evolution of variance control,"['M Bruijning', 'CJE Metcalf', 'E Jongejans']",2020,Trends in ecology & …,"Genetically identical individuals can be phenotypically variable, even in constant environmental conditions. The ubiquity of this phenomenon, known as 'intra-genotypic variability', is increasingly evident and the relevant mechanistic underpinnings are"
Why are estimates of the strength and direction of natural selection from wild populations not congruent with observed rates of phenotypic change?,['JFY Brookfield'],2016,BioEssays,"Observing adaptive evolution is difficult. In the fossil record, phenotypic evolution happens much more slowly than in artificial selection experiments or in experimental evolution. Yet measures of selection on phenotypic traits, with high heritabilities, suggest that phenotypic"
Integrating evolution into ecological modelling: accommodating phenotypic changes in agent based models,"['A Moustakas', 'MR Evans']",2013,PLoS One,"Evolutionary change is a characteristic of living organisms and forms one of the ways in which species adapt to changed conditions. However, most ecological models do not incorporate this ubiquitous phenomenon. We have developed a model that takes a"
Population bottleneck triggering millennial-scale morphospace shifts in endemic thermal-spring melanopsids,"['TA Neubauer', 'M Harzhauser', 'E Georgopoulou']",2014,Palaeogeography …,"For more than hundred years the thermal spring-fed Lake Pețea near Oradea, Romania, was studied for its highly endemic subfossil and recent fauna and flora. One point of focus was the species lineage of the melanopsid gastropod Microcolpia parreyssii, which"
Phylogenetic comparative methods,['LJ Harmon'],2019,NA,"Evolution is happening all around us. In many cases–lately, due to technological advances in molecular biology–scientists can now describe the evolutionary process in exquisite detail. For example, we know exactly which genes change in frequency from one generation"
Antagonistic coevolution between quantitative and Mendelian traits,"['M Yamamichi', 'SP Ellner']",2016,Proceedings of the Royal …,Coevolution is relentlessly creating and maintaining biodiversity and therefore has been a central topic in evolutionary biology. Previous theoretical studies have mostly considered coevolution between genetically symmetric traits (ie coevolution between two continuous
Phenotypic differentiation of the Red Sea gastropods in response to the environmental deterioration: geometric morphometric approach,['AA Abdelhady'],2016,Journal of African Earth Sciences,"The negative impacts of degradation in the coastal zone of the Red Sea are becoming well known in upper portions of the trophic web (eg, humans and fish), but are less well known among the benthic primary consumers. In addition, the degree to which heavy metals are"
Allometric relations of teeth and jaws in man,"['JA Kieser', 'HT Groeneveld']",1988,American Journal of Physical …,"Static adult intraspecific allometry of jaws and teeth was investigated in a sample of 100 Negro crania. The relations between tooth area, postcanine surface, incisor surface, and four viscerocranial measures were examined separately for males and females. Our results"
Moment equations in spatial evolutionary ecology,['S Lion'],2016,Journal of theoretical biology,"How should we model evolution in spatially structured populations? Here, I review an evolutionary ecology approach based on the technique of spatial moment equations. I first provide a mathematical underpinning to the derivation of equations for the densities of"
Phylogenetic comparative methods,['LJ Harmon'],2019,NA,"Evolution is happening all around us. In many cases–lately, due to technological advances in molecular biology–scientists can now describe the evolutionary process in exquisite detail. For example, we know exactly which genes change in frequency from one generation"
Antagonistic coevolution between quantitative and Mendelian traits,"['M Yamamichi', 'SP Ellner']",2016,Proceedings of the Royal …,Coevolution is relentlessly creating and maintaining biodiversity and therefore has been a central topic in evolutionary biology. Previous theoretical studies have mostly considered coevolution between genetically symmetric traits (ie coevolution between two continuous
Phenotypic differentiation of the Red Sea gastropods in response to the environmental deterioration: geometric morphometric approach,['AA Abdelhady'],2016,Journal of African Earth Sciences,"The negative impacts of degradation in the coastal zone of the Red Sea are becoming well known in upper portions of the trophic web (eg, humans and fish), but are less well known among the benthic primary consumers. In addition, the degree to which heavy metals are"
Allometric relations of teeth and jaws in man,"['JA Kieser', 'HT Groeneveld']",1988,American Journal of Physical …,"Static adult intraspecific allometry of jaws and teeth was investigated in a sample of 100 Negro crania. The relations between tooth area, postcanine surface, incisor surface, and four viscerocranial measures were examined separately for males and females. Our results"
Moment equations in spatial evolutionary ecology,['S Lion'],2016,Journal of theoretical biology,"How should we model evolution in spatially structured populations? Here, I review an evolutionary ecology approach based on the technique of spatial moment equations. I first provide a mathematical underpinning to the derivation of equations for the densities of"
Parthenogenetic populations can remain stable in spite of high mutation rate and random drift,"['W Gabriel', 'GP Wagner']",1988,Naturwissenschaften,"Genotypic models [1, 2] imply that the accumulation of deleterious mutations is a mechanism which severely limits the evolutionary potential of parthenogenetic species. It is thought that high genomic mutation rate under weak selection will lead to genetic deterioration due to"
A practical guide to estimating the heritability of pathogen traits,"['V Mitov', 'T Stadler']",2018,Molecular biology and evolution,"Pathogen traits, such as the virulence of an infection, can vary significantly between patients. A major challenge is to measure the extent to which genetic differences between infecting strains explain the observed variation of the trait. This is quantified by the trait's broad-sense"
"Eco-evolutionary dynamics, density-dependent dispersal and collective behaviour: implications for salmon metapopulation robustness","['JD Yeakel', 'JP Gibert', 'T Gross']",2018,… of the Royal …,"The spatial dispersal of individuals plays an important role in the dynamics of populations, and is central to metapopulation theory. Dispersal provides connections within metapopulations, promoting demographic and evolutionary rescue, but may also introduce"
An evolutionary tipping point in a changing environment,"['MM Osmond', 'CA Klausmeier']",2017,Evolution,"Populations can persist in directionally changing environments by evolving. Quantitative genetic theory aims to predict critical rates of environmental change beyond which populations go extinct. Here, we point out that all current predictions effectively assume the"
Evolution of craniodental correlates of diet in African Bovidae,"['IA Lazagabaster', 'J Rowan', 'JM Kamilar']",2016,Journal of Mammalian …,Establishing the relationship between craniodental morphology and dietary ecology in extant species permits inferences to be made about the ecology and biology of fossil species and the habitats they inhabited. Previous work linking diet and craniodental
A quantitative genetic model of two-policy games between relatives,['K Aoki'],1984,Journal of theoretical biology,Equations are derived for the change per generation of the population mean of the probability that an individual adopts a policy 1 as opposed to a policy 2 in a behavioral interaction between two diploid individuals of the same generation in which two policies are
Can the fisher‐lande process account for birds of paradise and other sexual radiations?,"['SJ Arnold', 'LD Houck']",2016,The American Naturalist,"Models of the Fisher‐Lande process (FLP) have been used successfully to explore many aspects of evolution by sexual selection. Despite this success, quantitative tests of these models using data from sexual radiations are rare. Consequently, we do not know"
"Early agriculture in Chihuahua, Mexico","['RJ Hard', 'AC MacWilliams', 'JR Roney']",2016,Histories of Maize,
The evolution of phenotypic plasticity when environments fluctuate in time and space,"['JG King', 'JD Hadfield']",2019,Evolution letters,"Most theoretical studies have explored the evolution of plasticity when the environment, and therefore the optimal trait value, varies in time or space. When the environment varies in time and space, we show that genetic adaptation to Markovian temporal fluctuations depends on"
Polygenic adaptation after a sudden change in environment,"['LK Hayward', 'G Sella']",2021,BioRxiv,"Polygenic adaptation is thought to be ubiquitous, yet remains poorly understood. Here, we model this process analytically, in the plausible setting of a highly polygenic, quantitative trait that experiences a sudden shift in the fitness optimum. We show how the mean"
Phylogenetic comparative methods for studying clade-wide convergence,"['DL Mahler', 'T Ingram']",2014,… comparative methods and their application in …,"A recurring question in ecology and evolutionary biology is whether deterministic evolutionary convergence ever occurs among large sets of species, such as ecological communities or entire evolutionary radiations. Questions about large-scale convergence"
An agent-based model of human dispersals at a global scale,"['S Callegari', 'JD Weissmann', 'N Tkachenko']",2013,Advances in Complex …,"In this paper, we report on the theoretical foundations, empirical context and technical implementation of an agent-based modeling (ABM) framework, that uses a high-performance computing (HPC) approach to investigate human population dynamics on a"
"The stasis and possible patterns of selection in evolution of a group of related species from the bat genus Myotis (Chiroptera, Vespertilionidae)",['I Dzeverin'],2008,Journal of Mammalian Evolution,"Phenotypic evolutionary rates were measured for craniometric characters in five extant closely related OTUs from the bat genus Myotis (Chiroptera, Vespertilionidae): M. myotis, M. blythii oxygnathus, M. b. omari, M. b. blythii, and M. nattereri using Lynch's and Gingerich's"
AN EVOLUTIONARY GAME‐THEORETIC MODEL OF CANNIBALISM,"['JM Cushing', 'SM Henson']",2015,Natural Resource …,"Cannibalism, which functions as a life history trait in at least 1300 species of both invertebrates and vertebrates, plays important ecological and evolutionary roles in populations. During times of low resource availability, cannibalism of juveniles by adults can"
Changes in group-selected traits that occur when group selection is relaxed,['MJ Wade'],1984,Evolution,"At the conclusion of an interdemic selection experiment for increased and decreased adult productivity in T. castaneum (Wade, 1976, 1977b), 10 of the most productive and 10 of the least productive populations were chosen from their respective treatments. Each of these"
"Constraints, trade-offs and the currency of fitness",['L Acerenza'],2016,Journal of molecular evolution,Understanding evolutionary trajectories remains a difficult task. This is because natural evolutionary processes are simultaneously affected by various types of constraints acting at the different levels of biological organization. Of particular importance are constraints where
Testing the neutral hypothesis of phenotypic evolution,"['WC Ho', 'Y Ohya', 'J Zhang']",2017,Proceedings of the National …,"Although evolution by natural selection is widely regarded as the most important principle of biology, it is unknown whether phenotypic variations within and between species are mostly adaptive or neutral due to the lack of relevant studies of large, unbiased samples of"
Averaging v. outlier removal. Decrypting variance among cryptic Lejeunea species (Lejeuneaceae: Jungermanniopsida) using geometric morphometrics,"['MAM Renner', 'EA Brown']",2013,Australian systematic …,"Molecular data have revealed many morphologically cryptic species. More surprising than lack of difference, however, is that morphological variation and complex patterns of overlapping features can mask cryptic species. We employ geometric morphometric"
Adaptive evolution of reproductive and vegetative traits driven by breeding systems,"['M Verdú', 'G Gleiser']",2006,New phytologist,"The evolution of inflorescence size, a key trait in reproductive success, was studied in the genus Acer under a perspective of adaptive evolution. Breeding systems, hypothesized to indicate different levels of mating competition, were considered as the selective scenarios"
"The domain of the replicators: selection, neutrality, and cultural evolution","['JS Lansing', 'MP Cox']",2011,Current Anthropology,"Do cultural phenomena undergo evolutionary change, in a Darwinian sense? If so, is evolutionary game theory (EGT) the best way to study them? Opinion on these questions is sharply divided. Proponents of EGT argue that it offers a unified theoretical framework for the"
Species selection and random drift in macroevolution,['LM Chevin'],2016,Evolution,"Species selection resulting from trait‐dependent speciation and extinction is increasingly recognized as an important mechanism of phenotypic macroevolution. However, the recent bloom in statistical methods quantifying this process faces a scarcity of dynamical theory for"
Spatiotemporal variation in the pollination systems of a supergeneralist plant: is Angelica sylvestris (Apiaceae) locally adapted to its most effective pollinators?,"['M Zych', 'RR Junker', 'M Nepi', 'M Stpiczyńska']",2019,Annals of …,"Background and Aims In terms of pollination systems, umbellifers (plants of the carrot family, Apiaceae) are regarded as generalists, since their (usually dichogamous) flowers are visited by a wide range of insects representing several taxonomic orders"
A fitness based analysis of Daisyworld,"['AJ Wood', 'JB Coe']",2007,Journal of Theoretical Biology,"The Gaia hypothesis [Lovelock, J., Margulis, L., 1974. Atmospheric homeostasis: the Gaia hypothesis. Tellus 26, 1], that the earth functions as a self-regulating system, has never sat particularly comfortably with ideas in mainstream biology [Anon, 2002. In pursuit of"
The role of environment and core‐margin effects on range‐wide phenotypic variation in a montane grasshopper,"['V Noguerales', 'V García‐Navas']",2016,Journal of …,The integration of genetic information with ecological and phenotypic data constitutes an effective approach to gain insight into the mechanisms determining interpopulation variability and the evolutionary processes underlying local adaptation and incipient
Limiting similarity? The ecological dynamics of natural selection among resources and consumers caused by both apparent and resource competition,['MA McPeek'],2019,The American Naturalist,"Much of ecological theory presumes that natural selection should foster species coexistence by phenotypically differentiating competitors so that the stability of the community is increased, but whether this will actually occur is a question of the ecological dynamics of"
Efficient recycled algorithms for quantitative trait models on phylogenies,"['G Hiscott', 'C Fox', 'M Parry']",2016,Genome biology and …,We present an efficient and flexible method for computing likelihoods for phenotypic traits on a phylogeny. The method does not resort to Monte Carlo computation but instead blends Felsenstein's discrete character pruning algorithm with methods for numerical quadrature. It
Effects of epistasis and the evolution of genetic architecture: exact results for a 2-locus model,"['JM Alvarez-Castro', 'M Kopp', 'J Hermisson']",2009,Theoretical population biology,"We study a two-locus model of a quantitative trait with a continuum-of alleles and multilinear epistasis that evolves under mutation, selection, and genetic drift. We derive analytical results based on the so-called House of Gauss approximation for the genetic variance, the"
"Extensive cross‐environment fitness variation lies along few axes of genetic variation in the model alga, Chlamydomonas reinhardtii","['JW Malcom', 'KM Hernandez', 'R Likos', 'T Wayne']",2015,New …,"Variation is essential to ecological and evolutionary dynamics, but genetic variation of quantitative traits may be concentrated in a limited number of dimensions, constraining ecoevolutionary dynamics. We describe high‐dimension variation in natural accessions of"
Toxigenesis in dinoflagellates: Genetic and physiologic factors,['JW Bomber'],1990,Ciguatera seafood toxins,"Of course, William Shakespeare did not have dinoflagellate “flowers” in mind when he wrote the aforementioned words for the humble friar in Romeo and Juliet. Still, Shakespeare, and both Romeo and Juliet, were keenly aware of the powerful compounds hidden within plants"
Climatic niche evolution is faster in sympatric than allopatric lineages of the butterfly genus Pyrgus,"['C Pitteloud', 'N Arrigo', 'T Suchan']",2017,… of the Royal …,"Understanding how speciation relates to ecological divergence has long fascinated biologists. It is assumed that ecological divergence is essential to sympatric speciation, as a mechanism to avoid competition and eventually lead to reproductive isolation, while"
The evolution of morphogenetic fitness landscapes: conceptualising the interplay between the developmental and ecological drivers of morphological innovation,['CR Marshall'],2014,Australian Journal of Zoology,"Here I show how fitness landscapes can be used to understand the relative importance of developmental and ecological change in initiating morphological innovation. Key is the use of morphogenetic 'rules' as the axes of the landscape, which enables explicit incorporation"
Sewall Wright's adaptive landscape: philosophical reflections on heuristic value,"['RA Skipper Jr', 'MR Dietrich']",2012,The adaptive landscape in …,"Sewall Wright's 1932 Adaptive Landscape diagram is arguably the most influential visual heuristic in evolutionary biology, yet the diagram has met with criticism from biologists and philosophers since its origination. In our view, the diagram is a valuable evaluation heuristic"
"Sexual conflict and sexual selection in the Goodeinae, a clade of viviparous fish with effective female mate choice","['CM Garcia', 'A Valero']",2010,Advances in the study of behavior,"There is much potential for sexual selection via female choice in the viviparous Goodeinae. In these fish, females do not store sperm, they invest heavily in their embryos, and are receptive only briefly after parturition. Males cannot force copulations, and attract females by"
Rapid diversification of sexual signals in Hawaiian Nesosydne planthoppers (Hemiptera: Delphacidae): the relative role of neutral and selective forces,"['KR Goodman', 'JP Kelley', 'SC Welter']",2015,Journal of …,"Changes in sexual signals have the potential to promote rapid divergence and reproductive isolation among populations of animals. Thus, identifying processes contributing to variation in signals is key to understanding the drivers of speciation"
The dynamics of sexual conflict over mating rate with endosymbiont infection that affects reproductive phenotypes,"['TI Hayashi', 'JL Marshall']",2007,Journal of evolutionary …,"Maternally inherited endosymbionts have been implicated as significant drivers of sexual conflict within their hosts, typically through sex‐ratio manipulation. Empirical studies show that some of these endosymbionts have the potential to influence sexual conflict not by sex"
The evolution of morphogenetic fitness landscapes: conceptualising the interplay between the developmental and ecological drivers of morphological innovation,['CR Marshall'],2014,Australian Journal of Zoology,"Here I show how fitness landscapes can be used to understand the relative importance of developmental and ecological change in initiating morphological innovation. Key is the use of morphogenetic 'rules' as the axes of the landscape, which enables explicit incorporation"
"Sexual conflict and sexual selection in the Goodeinae, a clade of viviparous fish with effective female mate choice","['CM Garcia', 'A Valero']",2010,Advances in the study of behavior,"There is much potential for sexual selection via female choice in the viviparous Goodeinae. In these fish, females do not store sperm, they invest heavily in their embryos, and are receptive only briefly after parturition. Males cannot force copulations, and attract females by"
Rapid diversification of sexual signals in Hawaiian Nesosydne planthoppers (Hemiptera: Delphacidae): the relative role of neutral and selective forces,"['KR Goodman', 'JP Kelley', 'SC Welter']",2015,Journal of …,"Changes in sexual signals have the potential to promote rapid divergence and reproductive isolation among populations of animals. Thus, identifying processes contributing to variation in signals is key to understanding the drivers of speciation"
The dynamics of sexual conflict over mating rate with endosymbiont infection that affects reproductive phenotypes,"['TI Hayashi', 'JL Marshall']",2007,Journal of evolutionary …,"Maternally inherited endosymbionts have been implicated as significant drivers of sexual conflict within their hosts, typically through sex‐ratio manipulation. Empirical studies show that some of these endosymbionts have the potential to influence sexual conflict not by sex"
When does form reflect function? Acknowledging and supporting ecomorphological assumptions,"['KL Feilich', 'H López-Fernández']",2019,Integrative and comparative …,"Ecomorphology is the study of relationships between organismal morphology and ecology. As such, it is the only way to determine if morphometric data can be used as an informative proxy for ecological variables of interest. To achieve this goal, ecomorphology often"
Differential dominance of pleiotropic loci for mouse skeletal traits,"['JP Kenney‐Hunt', 'JM Cheverud']",2009,… : International Journal of …,The term “differential dominance” describes the situation in which the dominance effects at a pleiotropic locus vary between traits. Directional selection on the phenotype can lead to balancing selection on differentially dominant pleiotropic loci. Even without any individual
The microevolution of modern human cranial variation: implications for hominin and primate evolution,['N von Cramon-Taubadel'],2014,Annals of human biology,"Context: Reconstructing the evolutionary history of fossil human taxa is heavily reliant on the ability to extract phylogenetic information from patterns of morphological variability. However, attempts to reconstruct phylogenetic relationships from craniodental data in extant"
Static intraspecific allometry of jaws and teeth in Cercopithecus aethiops,"['JA Kieser', 'HT Groeneveld']",1987,Journal of Zoology,"Adult static intraspecific allometry of jaw size and tooth area was evaluated in a sample of 100 Cercopithecus aethiops crania (50 male, 50 female). Tooth areas were calculated from mesiodistal and buccolingual measurements of all the teeth in both arcades and were"
Evolution of specialization in resource utilization in structured metapopulations,"['T Nurmi', 'S Geritz', 'K Parvinen']",2008,Journal of biological …,"We study the evolution of resource utilization in a structured discrete-time metapopulation model with an infinite number of patches, prone to local catastrophes. The consumer faces a trade-off in the abilities to consume two resources available in different amounts in each"
Sensitivity of quantitative traits to mutational effects and number of loci,"['JG Schraiber', 'MJ Landis']",2015,Theoretical population biology,"When models of quantitative genetic variation are built from population genetic first principles, several assumptions are often made. One of the most important assumptions is that traits are controlled by many genes of small effect. This leads to a prediction of a"
A beta distribution-based moment closure enhances the reliability of trait-based aggregate models for natural populations and communities,"['T Klauschies', 'RM Coutinho', 'U Gaedke']",2018,Ecological modelling,Ecological communities are complex adaptive systems that exhibit remarkable feedbacks between their biomass and trait dynamics. Trait-based aggregate models cope with this complexity by focusing on the temporal development of the community's aggregate
A statistical test of unbiased evolution of body size in birds,['F Bokma'],2002,Evolution,"Of the approximately 9500 bird species, the vast majority is small‐bodied. That is a general feature of evolutionary lineages, also observed for instance in mammals and plants. The avian interspecific body size distribution is right‐skewed even on a logarithmic scale. That"
Structured exploratory data analysis applied to mode of inheritance,"['S KARLIN', 'EC CAMERON', 'PT WILLIAMS']",1983,Developments in statistics,Publisher Summary The assessment of mode of inheritance is paramount for understanding the familial aggregation of a trait. Related individuals might express similar phenotypes because of a common genetic constitution or because of the transmission and sharing of
Analyzing the shape of observed trait distributions enables a data‐based moment closure of aggregate models,"['U Gaedke', 'T Klauschies']",2017,Limnology and Oceanography …,"The shape of trait distributions may inform about the selective forces that structure ecological communities. Here, we present a new moment‐based approach to classify the shape of observed biomass‐weighted trait distributions into normal, peaked, skewed, or bimodal that"
Properties of maximum likelihood male fertility estimation in plant populations,['MT Morgan'],1998,Genetics,"Computer simulations are used to evaluate maximum likelihood methods for inferring male fertility in plant populations. The maximum likelihood method can provide substantial power to characterize male fertilities at the population level. Results emphasize, however, the"
The roles of geography and founder effects in promoting host‐associated differentiation in the generalist bogus yucca moth Prodoxus decipiens,"['CT Darwell', 'KA Fox', 'DM Althoff']",2014,Journal of evolutionary …,There is ample evidence that host shifts in plant‐feeding insects have been instrumental in generating the enormous diversity of insects. Changes in host use can cause host‐associated differentiation (HAD) among populations that may lead to reproductive isolation
"Evolutionary mechanisms affecting the multivariate divergence in some Myotis species (Chiroptera, Vespertilionidae)","['I Dzeverin', 'M Ghazali']",2010,Evolutionary Biology,"Phenotypic evolutionary rates were measured for 27 craniometric characters in 12 extant OTUs from the bat genus Myotis (Chiroptera, Vespertilionidae). Squared Mahalanobis distance was used as a multivariate measure for amount of divergence, and squared"
Eco-evolutionary feedbacks promote fluctuating selection and long-term stability of antagonistic networks,['CS de Andreazzi'],2018,Proceedings of the …,Studies have shown the potential for rapid adaptation in coevolving populations and that the structure of species interaction networks can modulate the vulnerability of ecological systems to perturbations. Although the feedback loop between population dynamics and
"Variations and Details of Macroevolution-Major Patterns of Vertebrate Evolution. Edited by MK Hecht, PC Goody, and BM Hecht Plenum Press, New York and London …",['GG Simpson'],1978,Paleobiology,"FRAZZETTA, TH 1975. Complex Adaptations in Evolving Populations. 267 pp. Sinauer  Associates; Sunderland, Mass. HAYAMI, I. 1973. Discontinuous variation in an evolutionary  species, Cryptopecten vesiculosus, from Japan. J. Paleontol. 47:401-420. HAYAMI, I. AND T"
Rapid adaptive phenotypic change following colonization of a newly restored habitat,"['CLC Sætre', 'C Coleiro', 'M Austad', 'M Gauci']",2017,Nature …,"Real-time observation of adaptive evolution in the wild is rare and limited to cases of marked, often anthropogenic, environmental change. Here we present the case of a small population of reed warblers (Acrocephalus scirpaceus) over a period of 19 years (1996"
"Dispersal, heterogeneity and resistance: challenging soil quality assessment",['G Bengtsson'],1997,Ecological Risk Assessment of Contaminants in Soil,"One of the most common, fundamental and intuitively attractive methods to assess environmental impact of pollutants is a survey of species density at a number of sites in a gradient around a known or expected source of pollution. The numbers derived are gross"
Wright meets AD: not all landscapes are adaptive,"['M Kirkpatrick', 'F Rousset']",2005,Journal of evolutionary biology,"Early on, the review refers briefly to connections between the famous 'adaptive landscape'of Sewall Wright and the 'pairwise invasibility plots' used in adaptive dynamics. The image of an evolutionary landscape has such visual power that it has become part of the conceptual"
"Genetic evaluation of Andrographis paniculata (Burm. f.) Nees revealed by SSR, AFLP and RAPD markers",['T Toojinda'],2012,Journal of Medicinal Plants Research,Andrographis paniculata (Burm. f.) Nees is a medicinal plant widely used in Thailand and many countries for therapeutic value. The present study was aimed to investigate its genotypic variations in various locations of Thailand based on simple sequence repeats
Rapid morphological change in Miocene marsupials and rodents associated with a volcanic catastrophe in Argentina,"['DK Anderson', 'J Damuth', 'TM Bown']",1995,Journal of Vertebrate …,Large fossil samples collected from a continuous series of stratigraphic levels are ideal for studying the tempo and mode of phyletic evolution. Study of two such coeval mammalian lineages (caenolestoid marsupials and octodontoid rodents) from Miocene rocks of southern
Maternal and paternal contributions to egg size and egg number variation in the blackfin pearl killifish Austrolebias nigripinnis,"['M Moshgani', 'TJM Van Dooren']",2011,Evolutionary Ecology,"Reproductive effort, egg number and egg size are traditionally considered to be 'female'life history traits. However, females often adjust the amount of resources allocated to reproduction depending on their mate, causing male environmental effects on life history"
Protein structure from experimental evolution,"['MA Stiffler', 'FJ Poelwijk', 'KP Brock', 'RR Stein']",2020,Cell systems,"Natural evolution encodes rich information about the structure and function of biomolecules in the genetic record. Previously, statistical analysis of co-variation patterns in natural protein families has enabled the accurate computation of 3D structures. Here, we explored"
Difference equations as models of evolutionary population dynamics,['JM Cushing'],2019,Journal of biological dynamics,We describe the evolutionary game theoretic methodology for extending a difference equation population dynamic model in a way so as to account for the Darwinian evolution of model coefficients. We give a general theorem that describes the familiar transcritical
Differential rates of morphological divergence in birds,['F Bokma'],2004,Journal of evolutionary biology,"There are more small‐bodied bird species than there are large‐bodied, even on a logarithmic scale. In birds this pattern, which is also found in other higher taxa, appears not to be due to neutral evolution. It has often been suggested that the skew of body size"
Bias and measurement error in comparative analyses: a case study with the Ornstein Uhlenbeck model,"['GH Thomas', 'N Cooper', 'C Venditti', 'A Meade']",2014,bioRxiv,"Phylogenetic comparative methods are increasingly used to give new insight into variation, causes and consequences of trait variation among species. The foundation of these methods is a suite of models that attempt to capture evolutionary patterns by extending the"
Adaptive dynamics: the continuity argument,['G Meszéna'],2005,NA,The Adaptive Dynamics Network at IIASA fosters the development of new mathematical and conceptual techniques for understanding the evolution of complex adaptive systems. Focusing on these long-term implications of adaptive processes in systems of limited growth
Phylogeographic analysis suggests two origins for the riparian azalea Rhododendron indicum (L.) Sweet,"['W Yoichi', 'I Kawamata', 'Y Matsuki', 'Y Suyama', 'K Uehara']",2018,Heredity,"Ecological speciation is an important factor in the diversification of plants. The distribution of the woody species Rhododendron indicum, which grows along rivers and is able to withstand water flow when rivers flood (ie it is a rheophyte), is disjunct, in contrast to the"
