title,author,pub_year,venue,abstract
Experimental evidence for effects of sexual selection on condition-dependent mutation rates,"['J Baur', 'D Berger']",2020,Nature ecology & evolution,Sexual selection depletes genetic variation but depleted genetic variation limits the efficacy of sexual selection—a long-standing enigma known as the lek paradox. Here we offer a twist to this paradox by showing that sexual selection and the generation of new genetic variation
Genetic basis of adaptation and maladaptation via balancing selection,"['MK Gupta', 'R Vadde']",2019,Zoology,"Since human left Africa about 100 thousand years ago, they experienced numerous environmental as well as social transitions. During these transitions, their genome too experiences various forms of selective pressure and retained favorable advantageous"
Understanding intrapopulation variation in the mating behavior of a field cricket,['SM Bertram'],1999,NA,Intra-population variation in the field cricket Gryllus integer's mate attraction signals was quantified. An electronic device and other mechanisms were used to explain the persistence of this variation. Male age and size were slightly correlated with mate signaling suggesting
Genetic paths to evolutionary rescue and the distribution of fitness effects along them,"['MM Osmond', 'SP Otto', 'G Martin']",2020,Genetics,Novel environments can cause strong selection and rapid adaptation. The genetic basis of such rapid adaptation tends to be composed of few loci of large effect. Current theory qualitatively agrees but largely neglects the demographic... The past century has seen
Substitution rates under stabilizing selection,['A Hastings'],1987,Genetics,"Allelic substitutions under stabilizing phenotypic selection on quantitative traits are studied in Monte Carlo simulations of 8 and 16 loci. The results are compared and contrasted to analytical models based on work of M. Kimura for two and"" infinite"" loci. Selection strengths"
Efficiency of conservation management methods for subdivided populations under local adaptation,"['E Sánchez-Molano', 'A Caballero']",2013,Journal of …,"Computer simulations were used to investigate the efficiency of management methods for the conservation of a structured population when local adaptation exists. A subdivided population, with subpopulations adapted to different optima for a quantitative trait under"
Extrapolating quantitative genetic theory to evolutionary problems,"['M Slatkin', 'M Kirkpatrick']",1986,Evolutionary genetics of invertebrate behavior,"Until recently, a quantitative geneticist at a conference on evolution was like a eunuch in a harem. He was welcome largely because he could not disturb the proceedings. In the past ten years, that situation has changed, at least for conferences on evolution. Evolutionary"
Non-equivalent loci and mutation–selection balance,"['D Waxman', 'J Welch']",2003,Theoretical population biology,"We consider the implications of mutationally non-equivalent loci for large populations of randomly mating diploid organisms under mutation–selection balance. Variation, across loci, of parameters such as the allelic mutational variance and the mutation rate, is shown to"
Developmental buffering and selection,['C Vogl'],1996,Evolution,"DISCUSSION Many forms of selection act on a morphological level, while gene products interact on a biochemical and physiological level. The simplest function that translates biochemical variation into morphological variation is linear. However, many morphological"
The population dynamics of a hybrid zone in the alpine grasshopper Podisma pedestris: An ecological and genetic investigation,['KS Jackson'],1992,NA,This thesis describes ecological and genetic investigations of a hybrid zone between incompatible genotypes in the alpine grasshopper Podisma pedestris. The two races are distinguished by a Robertsonian fusion between the X chromosome and an autosome. The
Dynamical models in quantitative genetics,['R Bürger'],1985,Dynamics of macrosystems,The proposition of the theory of punctuated equilibria by Eldredge & Gould (1972) and others initiated a rather controversial debate on macro-evolutionary phenomena and on the way how to explain them. One of the major points in this debate is the question whether the
Haldane and modern evolutionary genetics,['B Charlesworth'],2017,Journal of genetics,"JBS Haldane is renowned as one of the three 'Founding Fathers' of population genetics, mainly because of his series of papers on mathematical models of selection that were published in the 1920s and early 1930s. He also made many other important contributions"
Metapop: An individual‐based model for simulating the evolution of tree populations in spatially and temporally heterogeneous landscapes,"['JP Soularue', 'A Thöni', 'L Arnoux']",2019,Molecular ecology …,"Metapop is a stochastic individual‐based simulation program. It uses quantitative genetics theory to produce an explicit description of the typical life cycle of monoecious and hermaphroditic plant species. Genome structure, the relationship between genotype and"
"Competition and evolution along environmental gradients: patterns, boundaries and sympatric divergence","['G García-Ramos', 'Y Huang']",2013,Evolutionary Ecology,"The present study examined how competitive interactions and environmental conditions generate species boundaries and determine species distributions. A spatially explicit, quantitative genetic, two-species competition model was used to manipulate the strengths of"
Evolutionary models of quantitative disease risk factors,"['A Connor', 'KM Weiss', 'SC Weeks']",1993,Human biology,Numerous mutations are now known that have significant effects on various phenotypes; many of these mutations are of interest because they influence quantitative risk factors for major diseases. Such diversity raises the question of how much genetic heterogeneity we
A two-locus model of spatially varying stabilizing or directional selection on a quantitative trait,"['L Geroldinger', 'R Bürger']",2014,Theoretical population biology,"The consequences of spatially varying, stabilizing or directional selection on a quantitative trait in a subdivided population are studied. A deterministic two-locus two-deme model is employed to explore the effects of migration, the degree of divergent selection, and the"
Maintenance of polygenic variation through mutation-selection balance: bifurcation analysis of a biallelic model,['A Hastings'],1990,Journal of mathematical biology,Biallelic models which ignore linkage disequilibrium have been used to study variability maintained by mutation in the presence of Gaussian stabilizing selection. Recent work of Barton (1986) showed that these models have stable equilibria at which the mean
"Adaptation to slow environmental change, with apparent anticipation of selection","['M Sato', 'D Waxman']",2008,Journal of theoretical biology,"We investigate a genetic model of a large population of sexual organisms in a changing environment. The organisms are subject to stabilising selection on a quantitative trait, with environmental change causing the fitness optimum to move. When the fitness optimum"
Multilocus population-genetic theory,['R Bürger'],2020,Theoretical population biology,Multilocus population-genetic theory. Theor Popul Biol. 2020 Jun;133:40- 48. doi: 10.1016/j.tpb.2019.09.004. Epub 2019 Sep 26
"Système génétique, polymorphisme neutre et sélectionné: implications en biologie de la conservation","['B Godelle', 'F Austerlitz', 'S Brachet', 'B Colas']",1998,Genetics selection …,"La diversité neutre est très souvent considérée comme un bon indicateur des capacités évolutives des populations, dans la mesure où elle renseignerait sur la variabilité génétique sélectionnée. Cependant, à la lumière des travaux récents de génétique des populations, il"
Stress and metabolic regulation in Drosophila,['AG Clark'],1997,"Environmental Stress, Adaptation and Evolution",Environmental changes that result in stress (defined here as decreased absolute viability and/or fecundity) result in extrinsic changes in metabolism that are to some extent compensated by altered gene expression. The fact that different genotypes may respond
The manifestation of phenotypic selection at constituent loci. I. Stabilizing selection,['RB Campbell'],1984,Evolution,The effect of stabilizing phenotypic selection on the dynamics of allele frequencies at loci which govern the selected trait is investigated. Centripetal selection which restores the phenotypic optimum 0 by multiplying the mean phenotype by (1-Ch2) is employed. It is
What maintains genetic variation in natural populations? A commentary on 'The maintenance of genetic variability by mutation in a polygenic character with linked loci' …,['PC Phillips'],2007,Genetics Research,The 'Chicago School' of quantitative genetics that dominated much of evolutionary thinking in  the later part of the twentieth century had its genesis at Harvard in the early 1970s. It was during  this time as a graduate student in Richard Lewontin's laboratory that Russ Lande began a series
A quantitative genetic analysis of reproductive allocation in the cotton stainer bug Dysdercus fasciatus,['FK Kasule'],1992,Heredity,"Observations were made of genetic variability of reproductive allocation in a population of the cotton stainer bug Dysdercus fasciatus. In addition, genetic correlations between reproductive allocation and maternal size and between performances of reproductive"
The evolution of group differences in changing environments,"['A Harpak', 'M Przeworski']",2021,PLoS Biology,"The selection pressures that have shaped the evolution of complex traits in humans remain largely unknown, and in some contexts highly contentious, perhaps above all where they concern mean trait differences among groups. To date, the discussion has focused on"
Additive genetic variation and the distribution of QTN effects among sites,"['XS Hu', 'B Li']",2006,Journal of theoretical biology,"Early quantitative genetic theories emphasize the distribution of gene effects at individual loci or the distribution of mutant effects in maintaining quantitative genetic variation, but infrequently stress the distribution of gene effects among loci. In this study, we analyse the"
Low additive genetic variation in a trait under selection in domesticated rice,"['NG Karavolias', 'AJ Greenberg']",2020,G3: Genes …,Quantitative traits are important targets of both natural and artificial selection. The genetic architecture of these traits and its change during the adaptive process is thus of fundamental interest. The fate of the additive effects of variants underlying a trait receives particular
Invasion and coexistence of two phenotypically variable species,['BG Milligan'],1986,Theoretical population biology,The effect of ecological polymorphism on the coexistence of species has not previously been studied. Using a model of competitive interactions within and among species I investigate invasion of both monomorphic and polymorphic species. Three comparisons are
Population genetics: multilocus,"['M Shpak', 'S Gavrilets']",2001,e LS,Multilocus population genetics is the study of the distribution and dynamics of genetic variation at several loci in biological populations.
The outcome of evolution when mutations are highly pleiotropic,"['D Waxman', 'JR Peck']",2001,Selection,"A mathematical model of mutation and selection in a very large population is given. Each mutation affects W differ-ent phenotypic characters, each of which is subject to stabilising selection. In the limit Ω→∞, when all other param-eters are held fixed, each mutation is"
Distributions of Mutational Effects and the Estimation of Directional Selection in Divergent Lineages of Arabidopsis thaliana,"['B Park', 'MT Rutter', 'CB Fenster', 'VV Symonds']",2017,Genetics,"Mutations are crucial to evolution, providing the ultimate source of variation on which natural selection acts. Due to their key role, the distribution of mutational effects on quantitative traits is a key component to any inference regarding historical selection on phenotypic traits. In"
Theoretical studies of the interaction between deleterious and beneficial mutations,['T Johnson'],2000,KB thesis scanning project 2015,"Mutation, broadly defined, provides the raw material for evolution. Most mutations are deleterious, that is, they confer a disadvantage, and the tendency of natural selection is to eliminate them. Populations suffer a reduction in mean fitness, or load, as a consequence of"
Assessing the Multivariate Evolutionary Responses of Phenological Differentiation for Sibling Species: Biosystematics in the Macrosteles fascifrons Complex …,"['JT Sorensen', 'SM Sawyer']",1989,Annals of the Entomological Society …,"A brief history of the concept of the Macrosteles fascifrons (Stal) complex (aster leafhoppers) in the literature is given. Taxonomic problems are discussed involving the use of the name M. fascifrons for vector work in the lower Nearctic, the origin of the holotype of Macrosteles"
Evolution in a changing environment: existence of solutions,"['P Rybka', 'Q Tang', 'D Waxman']",2003,Colloquium Mathematicum,We establish the existence of solutions of an intrinsically nonlinear differential-integral equation that arises from the mathematical modelling of the evolution of an asexual population in a changing environment. The main objective is to pave the way for a rigorous
"The balance between pleiotropic mutation and selection, when alleles have discrete effects",['D Waxman'],2003,Theoretical population biology,"The theory of pleiotropic mutation and selection is investigated and developed for a large population of asexual organisms. Members of the population are subject to stabilising selection on Ω phenotypic characters, which each independently affect fitness. Pleiotropy is"
Epistasis can increase multivariate trait diversity in haploid non-recombining populations,"['CK Griswold', 'TA Henry']",2012,Theoretical population biology,"We evaluate the effect of epistasis on genetically-based multivariate trait variation in haploid non-recombining populations. In a univariate setting, past work has shown that epistasis reduces genetic variance (additive plus epistatic) in a population experiencing stabilizing"
Variability in centred house-of-cards mutation models,"['S MAHDI', 'S LESSARD']",2000,… Medicine and Biology: A Journal of …,Convergence of variability in phenotypic models with balance between selection and mutation is analysed. The mutation assumed occurs with weak probability and brings down the evolutionary process built up by selection around the mean in the population. Gaussian
On the maintenance of polygenic variance in a migrating population,"['L da Silva', 'C Tsallis']",1999,Physica A: Statistical Mechanics and its Applications,"We carry on computer simulations in order to discuss the maintenance of polygenic variance in a model with migrating finite diploid population, non-overlapping generations and non-random mating, submitted to stabilizing selection and to spontaneous mutations. We sweep"
Pleiotropy or linkage? Their relative contributions to the genetic correlation of quantitative traits and detection by multi-trait GWA studies,"['J Chebib', 'F Guillaume']",2019,bioRxiv,"Genetic correlations between traits may cause correlated responses to selection. Previous models described the conditions under which genetic correlations are expected to be maintained. Selection, mutation and migration are all proposed to affect genetic correlations"
Constrained evolution of a quantitative character by pleiotropic mutation,['Y Tanaka'],2005,Theoretical population biology,The long-term response to directional selection and its selection limit are derived for a quantitative character that is controlled by pleiotropic mutations with direct deleterious effect on fitness. Directional selection is assumed to be weaker than the selection acting directly
The influence of natural selection in breeding programs: A simulation study,"['S García-Ballesteros', 'JP Gutiérrez', 'L Varona']",2017,Livestock Science,"Natural selection, acting directly on fitness or through stabilizing selection for other traits, has always been present in natural populations. In principle, this force will reduce the genetic variability, which is required for artificial selection programs. The genetic improvement of a"
A general multilocus two-allele model for epistatic selection,"['LA Zhivotovsky', 'KV Pylkov']",1998,Journal of Genetics,Observations show that evolutionary processes often relate to multilocus epistatic selection. Here we develop further the approach suggested earlier by Zhivotovsky and Gavrilets to admit arbitrary multilocus epistasis. The obtained dynamic equations for allelic frequencies
Pattern and evolution of pleiotropic effects: analysis of QTL data and an epistatic model,['JG Mezey'],2000,NA,"Pleiotropic effects are of interest for modeling change in phenotypic traits. In this thesis, empirical and theoretical approaches are utilized to analyze the distribution of pleiotropic effects that may occur as a result of mutation and to study how pleiotropic effects may"
"A one locus, biased mutation model and its equivalence to an unbiased model","['D Waxman', 'JR Peck']",2004,BioSystems,"Experimental data suggests that for some continuously-varying characters under stabilising selection, mutation may cause a mean change in the value of the character. A one locus, mathematical model of a continuously-varying biological character with this property of"
Disequilibrium in two-locus mutation-selection balance models.,['A Hastings'],1988,Genetics,"Equilibrium behavior of two-locus mutation-selection balance models is analyzed using perturbation techniques. The classical result of Haldane for one locus is shown to carry over to two loci, if fitnesses are replaced by marginal fitnesses. If the fitness of the double"
Biometry of stomata in Blechnum species (Blechnaceae) with some taxonomic and ecological implications for the ferns,"['JM Gabriel', 'C Prada', 'CH Rolleri']",2011,Revista de Biología …,"Los caracteres morfológicos estomáticos, tales como tamaño, forma y frecuencia, han sido objeto de abundante investigación, incluyendo su relación con los factores ambientales. Sin embargo, poco esfuerzo se ha realizado en esta materia en helechos y menos todavía en el"
How does the strength of selection influence genetic correlations?,"['S Chantepie', 'L Chevin']",2020,Evolution letters,"Genetic correlations between traits can strongly impact evolutionary responses to selection, and may thus impose constraints on adaptation. Theoretical and empirical work has made it clear that without strong linkage and with random mating, genetic correlations at"
Mutation-selection balance and the evolution of senescence,['AG Clark'],1994,Genetics and Evolution of Aging,"Populations of all organisms are faced with a continuous bombardment of mutations. These mutations have a range of effects from lethality to advantageous, and they have a range of pleiotropic effects as well. Population genetics theory tells us that a population in mutation"
"Behavioral ecology of the Mediterranean fruit fly: Leks, courtship, nuptial gifts, and average offspring",['TS Whittier'],1993,NA,"Observations of the mating behavior of wild Mediterranean fruit flies, Ceratitis capitata (Wiedemann) in a semi-isolated orchard in Kula, Maui, Hawaii, revealed that matings occur on only a small proportion of available trees. Most matings occur during midday and in"
Implications of long tails in the distribution of mutant effects,"['D Waxman', 'J Feng']",2005,Physica D: Nonlinear Phenomena,"Long-tailed distributions possess an infinite variance, yet a finite sample that is drawn from such a distribution has a finite variance. In this work we consider a model of a population subject to mutation, selection and drift. We investigate the implications of a long-tailed"
Is evolution in response to extreme events good for population persistence?,"['KP Lyberger', 'MM Osmond']",2021,The American …,"Climate change is predicted to increase the severity of environmental perturbations, including storms and droughts, which act as strong selective agents. These extreme events are often of finite duration (pulse disturbances). Hence, while evolution during an extreme"
"Birth order as a source of diversification in spring phenology and its potential effects on performance in greater duckweed, Spirodela polyrhiza",['RS Morris'],2019,NA,"The timing of both winter freeze-up and spring thaws are unpredictable and under these variable environments, clonal populations of Spirodela polyrhiza (greater duckweed) provide an excellent case study of phenotypic diversification as a risk aversion strategy"
The evolutionary dynamics of quantitative characters,['P Narain'],1988,Indian J. pure appl. Math,"The fact that evolution occurs is well recognised but what causes it to occur has been a matter of debate since the time Darwin"" ascribed it to “Natural Selection”. With continued natural selection for several generations, individuals pos-sessing favourable characteristics"
Dependence of expected heterozygosity on locus number with stabilizing selection and drift,['A Hastings'],1988,Journal of theoretical biology,"I determine expected levels of heterozygosity in two allele multilocus models with mutation, stabilizing selection and drift. In the range 2 to 32 loci, the per locus heterozygosity can depend on the locus number. The per locus heterozygosity for ten loci can be as low as"
A finite locus effect diffusion model for the evolution of a quantitative trait,"['JR Miller', 'MC Pugh', 'MB Hamilton']",2006,Journal of mathematical biology,"A diffusion model is constructed for the joint distribution of absolute locus effect sizes and allele frequencies for loci contributing to an additive quantitative trait under selection in a haploid, panmictic population. The model is designed to approximate a discrete model"
Genetic structure of cultivated rice (Oryza sativa L.)--isozymes and morphology.,['Z Li'],1991,NA,"Degree: Ph. D. DegreeYear: 1989 Institute: University of California, Davis Genetic variability at isozyme levels in cultivated rice (Oryza sativa L.) was evaluated based on a random sample of 485 rice cultivars from 10 geographical regions and 31 countries by starch gel"
The genetic architecture of a complex trait is more sensitive to genetic model than population growth,"['JS Sanjak', 'AD Long', 'KR Thornton']",2016,bioRxiv,The genetic component of complex disease risk in humans remains largely unexplained. A corollary is that the allelic spectrum of genetic variants contributing to complex disease risk is unknown. Theoretical models that relate population genetic processes to the maintenance
Parallel genetic evolution and speciation from standing variation,"['KA Thompson', 'MM Osmond', 'D Schluter']",2018,bioRxiv,"Adaptation often proceeds via the sorting of standing variation, and natural selection acting on pairs of populations is a quantitative continuum ranging from parallel to divergent. Yet, it is unclear how the extent of parallel genetic evolution during adaptation from standing"
Dynamics of a multilocus trait,['D Waxman'],2001,Selection,A detailed theoretical study of the dynamical behaviour of a quantitative trait under stabilizing selection is given for an effectively infinite sexual population. The trait is controlled by a finite number of loci and the exact equation obeyed by the distribution of
长期选择的反应,['杨子恒'],1991,遗传,"其中R 为所考虑性状一代的选择反应; i 为选择强度; PA, 为性状加性值A 和选择标准I 间的相关, 在单性伏个体选择时PAI= 气or, 为性状加性遗传标准差. 进行长期选择时群体遗传结构会发生变化, 从而影响进一步的反应, 所以长期选择的问题远比短期选择复杂得多"
Evolutionary Stability for Interactions among Kin under Quantitative Inheritance.,['AB Harper'],1989,Genetics,The theory of evolutionarily stable strategies (ESS) predicts the long-term evolutionary outcome of frequency-dependent selection by making a number of simplifying assumptions about the genetic basis of inheritance. I use a symmetrized multilocus model of quantitative
Macroevolutionary and coevolutionary models in biogeography,['EE Goldberg'],2007,NA,"Understanding the processes that have given rise to observed patterns of species distributions is a central question in biogeography. These patterns include spatial distributions of species richness, phylogenetic relatedness, phenotypic similarities and"
Directional selection in lines founded from different parts of the phenotypic distribution of sternopleural chaetae number in Drosophila melanogaster,"['DOF Skibinski', 'NAK Shereif']",1989,Theoretical and applied genetics,Divergent directional selection lines were initiated from base populations founded from parents taken from different parts of the sternopleural chaetae distribution in a cage population of Drosophila melanogaster. Lines founded from parents taken from the central
Complex polymorphic genetic architecture underlies trans-regulatory variation among strains of Saccharomyces cerevisiae,"['BPH Metzger', 'PJ Wittkopp']",2019,bioRxiv,"Heritable variation in gene expression is common within species. Much of this variation is due to genetic changes at loci other than the affected gene and is thus trans-acting. This trans-regulatory variation is often polygenic, with individual variants typically having small"
Apparent directional selection by biased pleiotropic mutation,['Y Tanaka'],2010,Genetica,Pleiotropic effects of deleterious mutations are considered to be among the factors responsible for genetic constraints on evolution by long-term directional selection acting on a quantitative trait. If pleiotropic phenotypic effects are biased in a particular direction
Evolution of gene expression variance during adaptation to high temperature in Drosophila,"['WY Lai', 'C Schlötterer']",2021,bioRxiv,"Shifts in trait means are widely considered as evidence for adaptive responses, but the impact on phenotypic variance remains largely unexplored. Here, we studied gene expression variance of Drosophila simulans males before and after 100 generations of"
"Altruism, sex, and inbreeding when the genotype–phenotype map is additive",['JR Peck'],2006,Journal of theoretical biology,"Recently published theoretical results suggest that, in a sexual population, when genotypes code for phenotypes in a complex manner, it is possible for altruistic genotypes to spread through a metapopulation (ie through a collection of subpopulations). This spread tends to"
Selection in natural populations of birds,['PT Boag'],1987,Avian Genetics: A Population and Ecological …,"8 Selection in Natural Populations of Birds Trevor D. Price Department of Biology, C-016, University  of California, San Diego, La Jolla, California 92093, USA and Peter T. Boag Department of  Biology, Queen's University, Kingston, Ontario, Canada K7L 3N6 1 Introduction•---•-••-•-257 2"
Quantitative genetic variation induced by P transposable elements in Drosophila melanogaster,['C Lai'],1990,NA,"To determine the ability of the PM hybrid dysgenesis system of Drosophila melanogaster to generate mutations affecting quantitative traits, X chromosome lines were constructed in which replicates of isogenic M and P strain X chromosomes were exposed to a dysgcnic"
A white noise approach to evolutionary ecology,"['B Week', 'SL Nuismer', 'LJ Harmon', 'SM Krone']",2021,Journal of Theoretical …,"Although the evolutionary response to random genetic drift is classically modelled as a sampling process for populations with fixed abundance, the abundances of populations in the wild fluctuate over time. Furthermore, since wild populations exhibit demographic"
Population genetics,"['K Wöhrmann', 'V Loeschcke']",1987,Progress in botany,During the last years rapid development has occurred in two fields of population genetics. New techniques in molecular biology made data available in prokaryotes and eukaryotes which could be analyzed at the population level. After about 20 years of enzyme variability
イチモンジセセリ Parnara guttata guttata の卵サイズおよびその表現型可塑性の変異に関する研究,['世古智一'],2008,NA,"抄録 本研究では, 自然選択の対象である卵サイズおよびその表現型可塑性になぜ遺伝的変異が集団中に維持されるのかというテーマを検証するために, 世代間で大きな卵サイズ変異が観察されるイチモンジセセリを対象に以下の実験を行った. 1. イチモンジセセリは東日本および西日本では年に"
DEPARTAMENT DE GENÉTICA,['AH Martínez'],NA,Ann Arbor,"-Las teorías de especiación basadas en los sucesos fundadores y los cuellos de botella, invocados por Mayr, Carson y Templeton, han recibido tanto apoyos como críticas desde que estos fenómenos fueron postulados como aceleradores, si no directos causantes, de"
Quantitative genetics of human brain structure and function,['F Chouinard-Decorte'],2018,NA,"The human brain is an incredibly complex organ that can be described and measured in many different ways. Whichever way we choose, no two brains are exactly the same. The general focus of this thesis will be to understand the causes of this inter-individual variability"
A Coevolutionary Community Ecology,['RM Week'],2020,NA,"Species in the wild exhibit an immense diversity of forms, functions and abundances. To understand this diversity we must consider the processes that have shaped it along with the biological details these processes emerge from. For example, species are often found"
Ecologically and evolutionarily motivated models of fish populations for conservation and management,['SE Ratner'],2001,NA,"Models traditionally used in fish management rarely incorporate important ecological or evolutionary factors. In this thesis, I present ecologically and evolutionarily informed models addressing questions relevant to fish conservation and management. In"
Assortative mating can help adaptation of flowering time to a changing climate: Insights from a polygenic model,"['C Godineau', 'O Ronce', 'C Devaux']",2021,Journal of Evolutionary …,"Several empirical studies report fast evolutionary changes in flowering time in response to contemporary climate change. Flowering time is a polygenic trait under assortative mating, since flowering time of mates must overlap. Here, we test whether assortative mating"
GENETIC COVARIANCE OF FITNESS CORRELATES: VVHAT GENETIC CORRELATIONS ARE MADE OF AND VWHY IT MATTERS,['D HOULE'],NA,NA,"The genetic variance-covariance matrix, G, is determined in part by functional archi-tecture, the pathways by which variation in genotype influences phenotype. I develop a simple architectural model for G for two traits under directional selection constrained by their"
Quantifying the mutational process,['D Halligan'],2004,NA,"Theoretical work has shown that deleterious mutations may explain many evolutionary phenomena, but the role they play depends on their specific properties, including the overall rate at which they occur in the genome and the distribution of their selection (s) and"
Stochasticity and Variability in the Dynamics and Genetics of Populations,"['W en Natuurwetenschappen', 'F ZWARTS']",NA,NA,"The logistic equation is a paradigm for population biology. This simple model, in its continuous (Verhulst, 1838; Pearl, 1927) or discrete (May, 1976) versions describes two fundamental issues of population biology, which are (i) the initial exponential rates of"
"Gunter P. Wagner, Ginger Booth, and Homayoun Bagheri-Chaichian Department of Biology and",['GP Wagner'],NA,NA,
Evolution of phenotypic variance provides insights into the genetic basis of adaption,"['WY Lai', 'V Nolte', 'AM Jaksic', 'C Schlötterer']",2021,bioRxiv,"Most traits are polygenic and the contributing loci can be identified by GWAS. Their adaptive architecture is, however, poorly characterized. Here, we propose a new approach to study the adaptive architecture, which does not depend on genomic data. Relying on experimental"
"Life-history evolution in the pitcher-plant mosquito, Wyeomyia smithii",['JJ Hard'],1991,NA,"Long-term fitness in a seasonal environment depends on the ability to exploit favorable conditions with demographic life-history tactics, to avoid unfavorable conditions with phenological life-history tactics, and to convert between these two tactics. The pitcher-plant"
Polygenic adaptation after a sudden change in environment Supplementary Information,"['LK Haywarda', 'G Sellaa']",NA,NA,"(Barton, 1986; Charlesworth, 2013; de Vladar and Barton, 2014). This equation was used to derive phenotypic equations similar to ours (see below and Barton and Turelli, 1987; Bürger, 1991). The allelic equation has been justified for a Gaussian fitness function, ie, W (z)= Exp"
Stochasticity and variability in the dynamics and genetics of populations,['H Perez de Vladar'],NA,NA,"Page 1. University of Groningen Stochasticity and variability in the dynamics and genetics of populations Perez de Vladar, Harold IMPORTANT NOTE: You are advised to consult the publisher's version (publisher's PDF) if you wish to cite from it. Please check the"
Limited evolutionary rescue of locally adapted populations,"['K Schiffers', 'EC Bourne', 'S Lavergne', 'W Thuiller']",2012,NA,"Dispersal is a key determinant of a population's evolutionary potential. It facilitates the propagation of beneficial alleles throughout the distributional range of spatially outspread populations and increases the speed of adaptation. However, when habitat is"
Species-specific gene duplication in Arabidopsis thaliana evolved novel phenotypic effects on morphological traits under strong positive selection,"['Y Huang', 'J Chen', 'C Dong', 'D Sosa', 'S Xia', 'Y Ouyang']",2021,bioRxiv,"Gene duplication is increasingly recognized as an important mechanism for the origination of new genes, as revealed by comparative genomic analysis. However, the ways in which new duplicate genes contribute to phenotypic evolution remain largely unknown, especially"
Population Genetics of Quantitative Characters,['P Narain'],1993,Human Population Genetics,"Even before the science of genetics was born in 1900, evolution and inheritance of quantitative characters were topics of intensive research in the hands of stalwarts like Galton, Pearson, etc. The law of ancestral heredity propounded by Galton (1889) involved"
Dissecting the loci underlying maturation timing in Atlantic salmon using haplotype and multi-SNP based association methods,"['M Sinclair-Waters', 'T Nome', 'J Wang', 'S Lien', 'MP Kent']",2021,bioRxiv,"Resolving the genetic architecture of fitness-related traits is key to understanding the evolution and maintenance of fitness variation. However, well-characterized genetic architectures of such traits in wild populations remain uncommon. In this study, we used"
Local Adaptation in Growth in a Widely Distributed Fish,['J Gao'],2013,NA,"Rates of survival and reproductive output tend to increase with size in many organisms. It follows, then, that individuals that grow faster will reap these benefits of large size earlier in life and thereby have higher lifetime fitness. However, local adaptation in growth rate has"
How does the strength of selection influence genetic,"['S Chantepie', 'LM Chevin']",NA,NA,"Page 1. How does the strength of selection influence genetic 1 correlations ? 2 Stéphane Chantepie*,1 and Luis-Miguel Chevin*,2 3 1Independent Researcher, Antony, France 4 2Centre d'Ecologie Fonctionnelle et Evolutive (CEFE), CNRS, University of 5 Montpellier, University"
"K. Alaine Broadaway, David J. Cutler, Richard Duncan, Jacob L. Moore, 2 Erin B. Ware, 3, 4 Min A. Jhun, 3 Lawrence F. Bielak, 3 Wei Zhao, 3 Jennifer A. Smith …","['SLR Kardia', 'D Ghosh', 'MP Epstein']",NA,NA,"Increasing empirical evidence suggests that many genetic variants influence multiple distinct phenotypes. When cross-phenotype effects exist, multivariate association methods that consider pleiotropy are often more powerful than univariate methods that model each"
Mathematical models of spatially varying selection in subdivided populations,['ML Geroldinger'],NA,NA,"In this thesis, I present my research in the area of theoretical population genetics that I have carried out during my doctoral studies at the University of Vienna. The thesis is structured into two chapters, and each corresponds to one publication (the corresponding data are"
Gene Regulation and the Genomic Basis of Speciation and Adaptation in House Mice (Mus musculus),['KL Mack'],2018,NA,"Gene expression is a molecular phenotype that is essential to organismal form and fitness. However, how gene regulation evolves over evolutionary time and contributes to phenotypic differences within and between species is still not well understood. In my dissertation, I"
Q CHICAGO JOURNALS,"['RB Huey', 'TG Kingsolver']",NA,NA,
Dynamical properties of a multilocus trait under selection,['D Waxman'],NA,NA,A detailed theoretical study of the dynamical behaviour of a quantitative trait under selection is given for an effectively infinite sexual population. The trait is controlled by a finite number of loci and the exact equation obeyed by the distribution of allelic effects in gametes is
Environment and genetic variability,['M Jeung'],1996,NA,Polygenic variation of stemopleural bristle number was investigated at the whole chromosome level in a natural population of Drosophila melanogaster. Fifty pairs of second and third chromosomes were analyzed at 25$\sp\circ $ C. Third chromosomes contributed
Genomic and behavioral aspects of recurrent ecotypic divergence in the wing polymorphic beetle Pogonus chalceus,['S Van Belleghem'],2014,NA,"Local adaptation likely involves selection on multiple, genetically unlinked traits to increase fitness in different habitats. Conversely, recombination is expected to counteract local adaptation under gene flow by breaking down adaptive gene combinations. Western"
Short term response of European wheat populations to contrasted agro-climatic conditions: a genetic analysis and first step towards development of epigenetic …,['AR Khan'],2013,NA,Short term response of European wheat populations to contrasting agro-climatic conditions: a genetic analysis and first step towards development of epigenetic markers in earliness gene VRN-A1 Genetic diversity provides the raw material for evolution and adaptation of
Short term response of European wheat populations to contrasted agro-climatic conditions,"['S MAURY', 'E TEOULE']",NA,NA,Short term response of European wheat populations to contrasting agro-climatic conditions: a genetic analysis and first step towards development of epigenetic markers in earliness gene VRN-A1 Genetic diversity provides the raw material for evolution and adaptation of
Mutation and the evolution of age-specific mortality rates: Experimental results and statistical developments,['SD Pletcher'],1998,NA,"Demographic analyses of Drosophila melanogaster allowed to accumulate spontaneous mutations for 10, 19 and 47 generations revealed:(i) significant genetic variance generated by mutation (mutational variance) for age-specific mortality rates early in life,(ii) lower"
