title,author,pub_year,venue,abstract
"Intersexual niche segregation in Cepero's Ground-hopper, Tetrix ceperoi","['A Hochkirch', 'J Gröning', 'S Krause']",2007,Evolutionary Ecology,"Sexual differences in habitat preferences have been reported from a variety of animal taxa. However, the ultimate causes for this intersexual niche segregation remain poorly understood. It has been suggested that sexual dimorphism is a consequence of dimorphic"
QTL mapping for sexually dimorphic fitness-related traits in wild bighorn sheep,"['J Poissant', 'CS Davis', 'RM Malenfant', 'JT Hogg']",2012,Heredity,Dissecting the genetic architecture of fitness-related traits in wild populations is key to understanding evolution and the mechanisms maintaining adaptive genetic variation. We took advantage of a recently developed genetic linkage map and phenotypic information
Equal temperature–size responses of the sexes are widespread within arthropod species,"['AG Hirst', 'CR Horne', 'D Atkinson']",2015,Proceedings of the …,"Sexual size dimorphism (SSD) is often affected by environmental conditions, but the effect of temperature on SSD in ectotherms still requires rigorous investigation. We compared the plastic responses of size-at-maturity to temperature between males and females within 85"
Bearded ladies: females suffer fitness consequences when bearing male traits,"['L Swierk', 'T Langkilde']",2013,Biology Letters,"A central assumption in evolutionary biology is that females of sexually dimorphic species suffer costs when bearing male secondary sexual traits, such as ornamentation. Nevertheless, it is common in nature to observe females bearing rudimentary versions of"
Sex and seasonal differences in hippocampal volume and neurogenesis in brood‐parasitic brown‐headed cowbirds (Molothrus ater),['MF Guigueno'],2016,Developmental …,"Brown‐headed cowbirds (Molothrus ater) are one of few species in which females show more complex space use than males. Female cowbirds search for, revisit, and parasitize host nests and, in a previous study, outperformed males on an open field spatial search task"
"The evolutionary and taxonomic affinities of the Sangiran mandibles of Central Java, Indonesia",['A Kramer'],1989,NA,"Among the earliest, non-African, hominid fossils are those from Sangiran, Java, Indonesia. These fossils date to one million years ago, and can be viewed as geologically contemporaneous. Three major questions arise from their study:(1) Can their variation best"
Sexual dimorphism in an under-ice spawning fish: the burbot (Lota lota),"['PA Cott', 'TA Johnston', 'JM Gunn']",2013,Canadian Journal of zoology,Sexual dimorphic characteristics arise in response to differing selective pressures on the sexes and can be used to attract mates or signal reproductive readiness. How sexual dimorphism is expressed where visual cues may be of limited use is an underexplored
A test of the conjecture that G‐matrices are more stable than B‐matrices,"['BS Barker', 'PC Phillips', 'SJ Arnold']",2010,… : International Journal of …,"The G‐matrix occupies an important position in evolutionary biology both as a summary of the inheritance of quantitative traits and as an ingredient in predicting how those traits will respond to selection and drift. Consequently, the stability of G has an important bearing on"
Effect of diet on the structure of animal personality,"['CS Han', 'NJ Dingemanse']",2015,Frontiers in Zoology,"There is increasing interest in the proximate factors that underpin individual variation in suites of correlated behaviours. In this paper, we propose that dietary macronutrient composition, an underexplored environmental factor, might play a key role. Variation in"
"Sex differences in survival selection in the serin, Serinus serinus","['M Björklund', 'JC Senar']",2001,Journal of Evolutionary Biology,"Natural selection is demonstrated in most natural populations which suggests that populations are dispatched from their adaptive peaks as a result of selection on correlated characters, or conflicting selection between the sexes. We analysed patterns of survival"
"Body size in Drosophila: genetic architecture, allometries and sexual dimorphism","['VP Carreira', 'J Mensch', 'JJ Fanara']",2009,Heredity,"Even though substantial progress has been made to elucidate the physiological and environmental factors underpinning differences in body size, little is known about its genetic architecture. Furthermore, all animal species bear a specific relationship between the size of"
Evidence for Selection on Thermoregulation: Effects of Temperature on Embryo Mortality in the Garter Snake Thamnophis elegans,"[""RP O'Donnell"", 'SJ Arnold']",2005,Copeia,"Despite widespread belief that selection molds thermoregulatory behaviors, direct evidence for fitness effects is extremely rare. We studied the effect of developmental temperature on embryo mortality in a viviparous snake. Seventy-four female Thamnophis elegans were"
"Size and scaling of sexually‐selected traits in the lizard, Uta palmeri",['DK Hews'],1996,Journal of Zoology,"Differences between the sexes in overall body size and in the size of other morphological traits, relative to overall body size, are common in many animals. In this study, patterns of growth and scaling of sexually dimorphic tratis are assessedin a lilzard and then used to"
"Size matters, but so does shape: quantifying complex shape changes in a sexually selected trait in stalk-eyed flies (Diptera: Diopsidae)","['AM Worthington', 'CM Berns']",2012,Biological Journal of the …,"The elaborate morphologies of sexually selected ornaments are ubiquitous across the animal kingdom. In studies investigating these traits, ornament size is frequently the focus, and empirical evidence supports its positive correlation with fitness. Yet shape plays an"
Contrasting effects of intralocus sexual conflict on sexually antagonistic coevolution,"['TM Pennell', 'FJH de Haas']",2016,Proceedings of the …,"Evolutionary conflict between the sexes can induce arms races in which males evolve traits that are detrimental to the fitness of their female partners, and vice versa. This interlocus sexual conflict (IRSC) has been proposed as a cause of perpetual intersexual antagonistic"
Female ornamentation and egg carotenoids of six sympatric gobies,"['PA Svensson', 'JD Blount', 'E Forsgren']",2009,Journal of fish …,"Belly colouration, gonad carotenoid concentration and skin transparency were quantified in gravid Gobiusculus flavescens, as well as in females of five sympatric gobies where belly ornamentation has not been described. Although G. flavescens females did, indeed, have"
Quantitative genetic models of sexual selection by male choice,['W Nakahashi'],2008,Theoretical population biology,There are many examples of male mate choice for female traits that tend to be associated with high fertility. I develop quantitative genetic models of a female trait and a male preference to show when such a male preference can evolve. I find that a disagreement
Genetic variation underlying the expression of a polyphenism,"['BA Buzatto', 'LW Simmons']",2012,Journal of Evolutionary …,Polyphenic traits are widespread and represent a conditional strategy sensitive to environmental cues. The environmentally cued threshold (ET) model considers the switchpoint between alternative phenotypes as a polygenic quantitative trait with normally
Condition-and parasite-dependent expression of a male-like trait in a female bird,"['J Martinez-Padilla', 'P Vergara']",2011,Biology …,"In many species, females display brightly coloured and elaborate traits similar to those that males use in intra-and inter-sexual selection processes. These female characters are sometimes related to fitness, and might function as secondary sexual characteristics that"
Selective pressures in the human bony pelvis: Decoupling sexual dimorphism in the anterior and posterior spaces,['KM Brown'],2015,American Journal of Physical Anthropology,"Objectives Sexual dimorphism in the human bony pelvis is commonly assumed to be related to the intensity of obstetrical selective pressures. With intense obstetrical selective pressures, there should be greater shape dimorphism; with minimal obstetrical selective"
An evolutionary consequence of dosage compensation on Drosophila melanogaster female X-chromatin structure?,"['Y Zhang', 'B Oliver']",2010,BMC genomics,X chromosomes are subject to dosage compensation in Drosophila males. Dosage compensation requires cis sequence features of the X chromosome that are present in both sexes by definition and trans acting factors that target chromatin modifying machinery to the
Recent developments in population genetics,"['MT Clegg', 'BK Epperson']",1985,Advances in genetics,Publisher Summary This chapter provides a review of several divergent areas of recent research activity in population genetics to illustrate the span of contemporary research activity in this field. The major goal of experimental population genetics is the description
"Mate preference for a phenotypically plastic trait is learned, and may facilitate preference‐phenotype matching","['EL Westerman', 'N Chirathivat', 'E Schyling']",2014,Evolution,"Fixed, genetically determined, mate preferences for species whose adult phenotype varies with rearing environment may be maladaptive, as the phenotype that is most fit in the parental environment may be absent in the offspring environment. Mate preference in"
Ecomorphological variation in male and female wall lizards and the macroevolution of sexual dimorphism in relation to habitat use,"['A Kaliontzopoulou', 'MA Carretero']",2015,Journal of Evolutionary …,"Understanding how phenotypic diversity evolves is a major interest of evolutionary biology. Habitat use is an important factor in the evolution of phenotypic diversity of many animal species. Interestingly, male and female phenotypes have been frequently shown to respond"
Sexual selection and ecological generalism are correlated in antbirds,"['JA Tobias', 'N Seddon']",2009,Journal of Evolutionary Biology,Sexual selection is thought to counteract natural selection on the grounds that secondary sexual traits are inherently costly and evolve at the expense of naturally selected traits. It is therefore commonly predicted that increased sexual selection is associated with decreased
Evaluating the “dual selection” hypothesis of canine reduction,"['JM Plavcan', 'J Kelley']",1996,… : The Official Publication of the American …,A recently proposed model for canine reduction in hominid evolution (the “dual selection” model) suggests that canine reduction occurs as a result for incorporation of the canines into a functional incisal field. Among the evidence used to support this model are patterns of
Sex‐specific patterns of morphological diversification: Evolution of reaction norms and static allometries in neriid flies,"['EJ Cassidy', 'E Bath', 'SF Chenoweth']",2014,Evolution,"The consequences of sex‐specific selection for patterns of diversification remain poorly known. Because male secondary sexual traits are typically costly to express, and both costs and benefits are likely to depend on ambient environment and individual condition, such"
Sexually monomorphic mating preferences contribute to premating isolation based on song in European green lacewings,"['S Noh', 'CS Henry']",2010,Evolution: International Journal of Organic …,"When species are in intermediate stages of divergence, complicated patterns of reproductive isolation can arise among males and females of the incipient species. The Chrysoperla carnea group of green lacewings (Neuroptera: Chrysopidae) has recently"
Adaptive dynamics of speciation: sexual populations,"['U Dieckmann', 'M Doebeli']",2004,NA,"When John Maynard Smith (1966) wrote on sympatric speciation more than 35 years ago, he acknowledged that the argument “whether speciation can occur in a sexually reproducing species without effective geographical isolation” was an old problem and"
Female mate preference to maximize paternal care: a two-step game,"['Y Harada', 'Y Iwasa']",1996,The American Naturalist,"A game model of female mate choice and paternal care from multiple males is presented to study the evolution of female polygamy, extrapair copulation, and the pattern of paternal care. Females choose their mates (or multiple mates) in a mating season, and in the"
Ecological Sexual Dimorphism and Environmental Variability within a Community of Antarctic Penguins (Genus Pygoscelis),"['KB Gorman', 'TD Williams', 'WR Fraser']",2014,PloS one,"Background Sexual segregation in vertebrate foraging niche is often associated with sexual size dimorphism (SSD), ie, ecological sexual dimorphism. Although foraging behavior of male and female seabirds can vary markedly, differences in isotopic (carbon, δ13C and"
"Selection gradients, the opportunity for selection, and the coefficient of determination","['JA Moorad', 'MJ Wade']",2013,The American Naturalist,"We derive the relationship between R 2 (the coefficient of determination), selection gradients, and the opportunity for selection for univariate and multivariate cases. Our main result is to show that the portion of the opportunity for selection that is caused by variation for"
Processes that constrain and facilitate the evolution of sexual dimorphism,['LF Delph'],2005,the american naturalist,"Sexual dimorphism, or differences between the sexes, is pervasive in both plants and animals despite genetic and developmental constraints on its evolution. This special issue of the American Naturalist, which is based on the annual Vice Presidential Symposium"
The rK continuum and the relative effectiveness of sexual selection,['DK McLain'],1991,Oikos,It is well established that genetic correlations between multiplicative fitness components determine the response to countervailing selection pressures such that for many traits a balance is struck between the opposing forces of natural and sexual selection. The
Sexual differences in caudal morphology and its relation to tail autotomy in lacertid lizards,"['LJ Barbadillo', 'D Bauwens', 'F Barahona']",1995,Journal of …,"We hypothesized that the presence of the forked hemipenes, and associated musculature, at the base of the tail in male lizards should constrain the capacity to autotomize the tail. Thus, this hypothesis predicts that the non‐autotomous base of the tail should be longer in male"
"Monomorphism, male-male competition, and mechanisms of sexual dimorphism",['RR Lawler'],2009,Journal of human evolution,"Reconstructing sociosexual variables such as mating system and social organization from fragmentary fossils and other sources of data remains a major challenge in understanding the evolution of behavioral and morphological diversity within the primate order. Often, a"
Natural selection and sexual selection on body size in red-winged blackbirds,"['PJ Weatherhead', 'H Greenwood', 'RG Clark']",1987,Evolution,"MATERIALS AND METHODS For evidence of natural selection, we compared birds sampled in the spring with those sampled the previous autumn. In the intervening period, the population had migrated south, survived the winter, and returned north. All samples were"
Genetic aspects of communication during male-male competition in the Madagascar hissing cockroach: honest signalling of size,"['DC Clark', 'AJ Moore']",1995,Heredity,"Male Madagascar hissing cockroaches, Gromphadorhina portentosa, engage in agonistic contests with other males and produce audible sounds or'hisses' during these interactions. Hisses are used to maintain, rather than to establish, social relationships"
Sex-specific dominance reversal of genetic variation for fitness,"['K Grieshop', 'G Arnqvist']",2018,PLoS biology,The maintenance of genetic variance in fitness represents one of the most longstanding enigmas in evolutionary biology. Sexually antagonistic (SA) selection may contribute substantially to maintaining genetic variance in fitness by maintaining alternative alleles with
Sexual size dimorphism in the great tit Parus major in relation to the number of coexisting congeners,['B Ebenman'],1986,Oikos,"The niche width of a population is partly due to within-phenotypic variation in resource utilization and partly to differences in resource utilization between phenotypes (Roughgarden 1972, 1974). The between-pheno-type component of the niche is sometimes"
Female ornamentation in Malurus fairy-wrens: a hidden evolutionary gem for understanding female perspectives on social and sexual selection,['J Karubian'],2013,Emu,"Phylogeny, ecological environment, social organisation, and mating system are expected to affect degree of female ornamentation, either directly or indirectly, but our understanding of how female ornaments respond to these forces remains incomplete. This article evaluates"
Sexual selection predicts the rate and direction of colour divergence in a large avian radiation,"['CR Cooney', 'ZK Varley', 'LO Nouri', 'CJA Moody']",2019,Nature …,"Sexual selection is proposed to be a powerful driver of phenotypic evolution in animal systems. At macroevolutionary scales, sexual selection can theoretically drive both the rate and direction of phenotypic evolution, but this hypothesis remains contentious. Here, we find"
Sexual dimorphism of body size and sternopleural bristle number: a comparison of geographic populations of an invasive cosmopolitan drosophilid,"['JR David', 'LO Araripe', 'BC Bitner-Mathe', 'P Capy', 'B Goni']",2006,Genetica,"Zaprionus indianus is a cosmopolitan drosophilid, of Afrotropical origin, which has recently colonized South America. The sexual dimorphism (SD) of body size is low, males being almost as big as females. We investigated 10 natural populations, 5 from America and 5"
Optimality and evolutionary genetics: complementary procedures for evolutionary analysis in behavioural ecology,"['AJ Moore', 'CRB Boake']",1994,Trends in ecology & evolution,"The concepts and tools of optimality and game theory are a major component of research in behavioural ecology. In contrast, the theory and practice of evolutionary, ecological, population and quantitative genetics have made less of an impact on those studying the"
"How frequency‐dependent selection affects population fitness, maladaptation and evolutionary rescue","['EI Svensson', 'T Connallon']",2019,Evolutionary Applications,"Frequency‐dependent (FD) selection is a central process maintaining genetic variation and mediating evolution of population fitness. FD selection has attracted interest from researchers in a wide range of biological subdisciplines, including evolutionary genetics"
Evolutionary dynamics of sex-biased genes in a hermaphrodite fungus,"['CA Whittle', 'H Johannesson']",2013,Molecular biology and evolution,"Differential gene expression is believed to largely explain sexually dichotomous phenotypes. This phenomenon is especially significant in hermaphrodites, in which male and female sexual tissues have identical genotypes. Sex differences in transcription have"
Independent evolution of the sexes promotes amphibian diversification,"['SP De Lisle', 'L Rowe']",2015,… of the Royal Society B: Biological …,"Classic ecological theory predicts that the evolution of sexual dimorphism constrains diversification by limiting morphospace available for speciation. Alternatively, sexual selection may lead to the evolution of reproductive isolation and increased diversification"
The oestrogen pathway underlies the evolution of exaggerated male cranial shapes in Anolis lizards,"['TJ Sanger', 'SM Seav', 'M Tokita']",2014,… of the Royal …,Sexual dimorphisms vary widely among species. This variation must arise through sex-specific evolutionary modifications to developmental processes. Anolis lizards vary extensively in their expression of cranial dimorphism. Compared with other Anolis species
Beauty and sex appeal: Sexual selection of aesthetic preferences,['U Skamel'],2003,evolutionary aesthetics,"When female barn swallows search for a prospective father of their future offspring, they are far from accepting every male they meet. Instead, they strongly prefer males with long and symmetrical tail feathers bearing large white spots. This is, according to modern evolutionary"
Sexual selection for increased male courtship and acoustic signals and against large male size at sharp-tailed grouse leks,['MW Gratson'],1993,Evolution,"Sexual dimorphism has been a long-standing prob- lem for evolutionary biology (Darwin,  1871; Selander, 1966, 1972; Ralls, 1977; Alexander et al., 1979; Slat- kin, 1984; Bradbury and  Andersson, 1987). It is gen- erally thought that sexual selection is the major force leading to the"
Genetic variation in baboon craniofacial sexual dimorphism,"['KE Willmore', 'CC Roseman', 'J Rogers']",2009,… Journal of Organic …,"Sexual dimorphism is a widespread phenomenon and contributes greatly to intraspecies variation. Despite a long history of active research, the genetic basis of dimorphism for complex traits remains unknown. Understanding the sex‐specific differences in genetic"
Male genital modification,['R Rowanchilde'],1996,Human Nature,"By modifying the body in meaningful ways, human beings establish their identity and social status. Lip plugs, ear plugs, penis sheaths, cosmetics, ornaments, scarification, body piercings, and genital modifications encode and transmit messages about age, sex, social"
GENETIC VARIATION AND COVARIATION IN FLORAL ALLOCATION OF TWO SPECIES OF SCHIEDEA WITH CONTRASTING LEVELS OF SEXUAL DIMORPHISM,"['DR Campbell', 'SG Weller', 'AK Sakai']",2011,… Journal of Organic …,"The evolution of sexual dimorphism depends in part on the additive genetic variance–covariance matrices within females, within males, and across the sexes. We investigated quantitative genetics of floral biomass allocation in females and hermaphrodites of"
The evolution of sex ratio adjustment in the presence of sexually antagonistic selection,"['GS Blackburn', 'AYK Albert']",2010,The American Naturalist,Sex ratio adjustment (SRA) of broods has received widespread interest as a means for optimizing parental investment in offspring. Classical explanations for the evolution of SRA focus on improving offspring fitness in light of resource availability or mate attractiveness
Widespread polychromatism in female sunangel hummingbirds (Heliangelus: Trochilidae),['R Bleiweiss'],1992,Biological Journal of the Linnean Society,"In hummingbirds, a showy gorget of iridescent throat feathers is a characteristic male ornament in many sexually dichromatic species. Given that polygynous breeding systems are the only ones observed in hummingbirds, and that polygyny is often associated with"
"New Macrostylidae Hansen, 1916 (Crustacea: Isopoda) from the Gay Head-Bermuda transect with special consideration of sexual dimorphism","['T RIEHL', 'GDF WILSON', 'RR HESSLER']",2012,Zootaxa,"In the Asellota, sexual dimorphism is often characterized by males that show pronounced morphological differences after thefinal moult compared to females but also to sub-adult males. Such a sexual dimorphism may strongly complicate allocation ofthese terminal males"
Sexual dimorphism: why the sexes are (and are not) different,"['D Punzalan', 'DJ Hosken']",2010,Current Biology,"While males and females obviously differ in their genitalia, sexual dimorphism — differences  in male and female physiology, morphology or behavior — often extends far beyond this, and  these sex differences have long fascinated biologists. In fact, it was the need to explain the widespread"
The evolution of mating systems in black scavenger flies (Diptera: Sepsidae),['KS Schulz'],1999,NA,Black scavenger flies are characterized by sexual behaviours that are very unusual in insects. I have studied two of the most remarkable elements of their mating systems: the timing of copulations immediately after an oviposition bout (post-oviposition matings) and
Climatic factors and species range position predict sexually antagonistic selection across taxa,"['SP De Lisle', 'D Goedert', 'AM Reedy']",2018,… Transactions of the …,"Sex differences in selection are ubiquitous in sexually reproducing organisms. When the genetic basis of traits is shared between the sexes, such sexually antagonistic selection (SAS) creates a potential constraint on adaptive evolution. Theory and laboratory"
Reduction of sexual dimorphism in stream‐resident forms of three‐spined stickleback Gasterosteus aculeatus,"['J Kitano', 'S Mori', 'CL Peichel']",2012,Journal of fish biology,Sexual dimorphism in geometric body shape and external morphology was compared between marine and stream‐resident forms of three‐spined stickleback Gasterosteus aculeatus collected from North America and Japan. Some aspects of sexual dimorphism
Sex allocation according to multiple sexually dimorphic traits of both parents in the barn swallow (Hirundo rustica),"['A Romano', 'M Romano', 'M Caprioli']",2015,Journal of …,"Parents should differentially invest in sons or daughters depending on the sex‐specific fitness returns from male and female offspring. In species with sexually selected heritable male characters, highly ornamented fathers should overproduce sons, which will be more"
Environmental and genetic perturbations reveal different networks of metabolic regulation,"['AJ Greenberg', 'SR Hackett', 'LG Harshman']",2011,Molecular systems …,Progress in systems biology depends on accurate descriptions of biological networks. Connections in a regulatory network are identified as correlations of gene expression across a set of environmental or genetic perturbations. To use this information to predict system
Understanding maladaptation by uniting ecological and evolutionary perspectives,"['SP Brady', 'DI Bolnick', 'RDH Barrett']",2019,The American …,"Evolutionary biologists have long trained their sights on adaptation, focusing on the power of natural selection to produce relative fitness advantages while often ignoring changes in absolute fitness. Ecologists generally have taken a different tack, focusing on changes in"
"Sex‐linked inheritance, genetic correlations and sexual dimorphism in three melanin‐based colour traits in the barn owl","['A Roulin', 'H Jensen']",2015,Journal of Evolutionary Biology,"Theory states that genes on the sex chromosomes have stronger effects on sexual dimorphism than genes on the autosomes. Although empirical data are not necessarily consistent with this theory, this situation may prevail because the relative role of sex‐linked"
Sexual competition among women: A review of the theory and supporting evidence,"['S Arnocky', 'T Vaillancourt']",2017,The Oxford handbook of women and …,Darwin (1871) observed in his theory of evolution by means of sexual selection that “it is the males who fight together and sedulously display their charms before the female”(p. 272). Researchers examining intrasexual competition have since focused disproportionately on
Function of Tail Streamers of Red-Tailed Tropicbirds (Phaethon Rubricauda) As Inferred From Patterns of Variation,"['AC Veit', 'IL Jones']",2003,The Auk,"We investigated the function of Red-tailed Tropicbird (Phaethon rubricauda) tail streamers by quantifying patterns of variation in streamers and other measurable traits on the basis of measurements of 659 individuals, including 422 of known age and 459 of known sex"
"Sexual dimorphism and the genetic potential for evolution of sex allocation in the gynodioecious plant, Schiedea salicaria","['AK Sakai', 'SG Weller', 'TM Culley']",2008,Journal of …,Sex allocation theory addresses how separate sexes can evolve from hermaphroditism but little is known about the genetic potential for shifts in sex allocation in flowering plants. We tested assumptions of this theory using the common currency of biomass and measurements
Intersexual correlation for same-sex sexual behaviour in an insect,"['L Burgevin', 'U Friberg', 'AA Maklakov']",2013,Animal Behaviour,"Same-sex sexual behaviour is widespread across taxa and is particularly common in insects, in which up to 50% of copulation attempts by males are directed towards other males in some species. Research effort has focused on male–male same-sex behaviour"
Sexual size dimorphism in ground squirrels (Rodentia: Sciuridae: Marmotini) does not correlate with body size and sociality,"['J Matějů', 'L Kratochvíl']",2013,Frontiers in zoology,"Sexual size dimorphism (SSD) is a widespread phenomenon in animals including mammals. It has been demonstrated that across species, the direction and magnitude of sexual dimorphism in body size often corresponds to social systems. Moreover, many"
Functional characterization of gynodioecy in Fragaria vesca ssp. bracteata (Rosaceae),"['J Li', 'MH Koski', 'TL Ashman']",2012,Annals of Botany,"Background and Aims Gynodioecy is a phylogenetically widespread and important sexual system where females coexist with hermaphrodites. Because dioecy can arise from gynodioecy, characterization of gynodioecy in close relatives of dioecious and sub"
"Geographic variation in the occurrence and extent of sexual dimorphism in a dioecious shrub, Simmondsia chinensis",['LU Kohorn'],1995,Oikos,"Simmondsia chinensis (Simmondsiaceae), a dioecious desert shrub, varies throughout its geographic distribution in both the occurrence and the extent of sexual dimorphism present in secondary sex characteristics. Three desert populations showed significant morphological"
Can selection by an ectoparasite drive a population of Red Crossbills from its adaptive peak?,"['CW Benkman', 'JS Colquitt', 'WR Gould', 'T Fetz']",2005,…,"The bill structures of different call types of red crossbills (Loxia curvirostra complex) in western North America usually approximate the predicted optima for foraging on single species of conifers. One clear exception is the call type in the South Hills, Idaho, that is"
"Sexual dimorphism and the genetic potential for evolution of sex allocation in the gynodioecious plant, Schiedea salicaria","['AK Sakai', 'SG Weller', 'TM Culley']",2008,Journal of …,Sex allocation theory addresses how separate sexes can evolve from hermaphroditism but little is known about the genetic potential for shifts in sex allocation in flowering plants. We tested assumptions of this theory using the common currency of biomass and measurements
Intersexual correlation for same-sex sexual behaviour in an insect,"['L Burgevin', 'U Friberg', 'AA Maklakov']",2013,Animal Behaviour,"Same-sex sexual behaviour is widespread across taxa and is particularly common in insects, in which up to 50% of copulation attempts by males are directed towards other males in some species. Research effort has focused on male–male same-sex behaviour"
Functional characterization of gynodioecy in Fragaria vesca ssp. bracteata (Rosaceae),"['J Li', 'MH Koski', 'TL Ashman']",2012,Annals of Botany,"Background and Aims Gynodioecy is a phylogenetically widespread and important sexual system where females coexist with hermaphrodites. Because dioecy can arise from gynodioecy, characterization of gynodioecy in close relatives of dioecious and sub"
"Geographic variation in the occurrence and extent of sexual dimorphism in a dioecious shrub, Simmondsia chinensis",['LU Kohorn'],1995,Oikos,"Simmondsia chinensis (Simmondsiaceae), a dioecious desert shrub, varies throughout its geographic distribution in both the occurrence and the extent of sexual dimorphism present in secondary sex characteristics. Three desert populations showed significant morphological"
Can selection by an ectoparasite drive a population of Red Crossbills from its adaptive peak?,"['CW Benkman', 'JS Colquitt', 'WR Gould', 'T Fetz']",2005,…,"The bill structures of different call types of red crossbills (Loxia curvirostra complex) in western North America usually approximate the predicted optima for foraging on single species of conifers. One clear exception is the call type in the South Hills, Idaho, that is"
Evasion of Predators Contributes to the Maintenance of Male Eyes in Sexually Dimorphic Euphilomedes Ostracods (Crustacea),"['DI Speiser', 'RI Lampe', 'VR Lovdahl', 'B Carrillo-Zazueta']",2013,NA,"Sexual dimorphisms have long drawn the attention of evolutionary biologists. However, we still have much to learn about the evolutionary, genetic, and developmental drivers of sexual dimorphisms. Here, we introduce ostracods of the genus Euphilomedes (Myodocopida"
Transcriptome profiling in the damselfly Ischnura elegans identifies genes with sex-biased expression,"['P Chauhan', 'M Wellenreuther']",2016,BMC …,"Sexual dimorphism occurs widely across the animal kingdom and has profound effects on evolutionary trajectories. Here, we investigate sex-specific gene expression in Ischnura elegans (Odonata: dragonflies and damselflies), a species with pronounced sexual"
A novel evolutionary pattern of reversed sexual dimorphism in fairy wrens: implications for sexual selection,"['JP Swaddle', 'J Karubian', 'S Pruett-Jones']",2000,Behavioral Ecology,"Reversed sexual dimorphism (females being larger than males) occurs in several bird groups, including hawks and vultures (Accipitridae), falcons (Falconidae), sandpipers and snipe (Scolopacidae), phalaropes (Charadriidae), jacanas (Jacanidae), skuas"
Diversity and evolution of male secondary sexual characters in African squeakers and long-fingered frogs,['DC Blackburn'],2009,Biological Journal of the Linnean Society,"The African frog genera Arthroleptis and Cardioglossa are unique among vertebrates in having males with extremely long third fingers. In some species, this sexual dimorphism is impressive, with male third fingers approaching 40% of body length"
Gene duplication might not resolve intralocus sexual conflict.,['DJ Hosken'],2011,Trends in ecology & evolution,"Either your web browser doesn't support Javascript or it is currently turned off. In the latter  case, please turn on Javascript support in your web browser and reload this page  Available  from publisher site using DOI. A subscription may be required  Gene duplication might not"
"Female‐biased size dimorphism in a diapausing caddisfly, Mesophylax aspersus: effect of fecundity and natural and sexual selection","['V Salavert', 'C ZAMORA‐MUÑOZ']",2011,Ecological …,"1. The effect of mating success, female fecundity and survival probability associated with intra‐sex variation in body size was studied in Mesophylax aspersus, a caddisfly species with female‐biased sexual size dimorphism, which inhabits temporary streams and"
Sexual selection on skeletal shape in Carnivora,"['JS Morris', 'DR Carrier']",2016,Evolution,"Lifetime reproductive success of males is often dependent upon the ability to physically compete for mates. However, species variation in social structure leads to differences in the relative importance of intraspecific aggression. Here, we present a large comparative"
Specialization for aggression in sexually dimorphic skeletal morphology in grey wolves (Canis lupus),"['JS Morris', 'EK Brandt']",2014,Journal of Anatomy,"Aggressive behaviour is important in the life history of many animals. In grey wolves (C anis lupus), territory defence through direct competition with conspecifics is severe and often lethal. Thus, performance in aggressive encounters may be under strong selection"
Gender differences in survival and antipredatory behavior in stalk-eyed flies,"['AM Worthington', 'JG Swallow']",2010,Behavioral Ecology,"Exaggerated eye span of stalk-eyed flies is a classic example of the evolution of an extravagant male ornament resulting from sexual selection. Increased male eye span may entail costs associated with production and/or maintenance, including potential locomotor"
Sexually antagonistic selection on genetic variation underlying both male and female same-sex sexual behavior,"['D Berger', 'T You', 'MR Minano']",2016,BMC …,"Intralocus sexual conflict, arising from selection for different alleles at the same locus in males and females, imposes a constraint on sex-specific adaptation. Intralocus sexual conflict can be alleviated by the evolution of sex-limited genetic architectures and"
"Divergent selection on, but no genetic conflict over, female and male timing and rate of reproduction in a human population","['E Bolund', 'S Bouwhuis', 'JE Pettay']",2013,Proceedings of the …,"The sexes often have different phenotypic optima for important life-history traits, and because of a largely shared genome this can lead to a conflict over trait expression. In mammals, the obligate costs of reproduction are higher for females, making reproductive"
The consequences of sexual selection in well‐adapted and maladapted populations of bean beetles,"['I Martinossi‐Allibert', 'U Savković', 'M Đorđević']",2018,…,Whether sexual selection generally promotes or impedes population persistence remains an open question. Intralocus sexual conflict (IaSC) can render sexual selection in males detrimental to the population by increasing the frequency of alleles with positive effects on
Evolution of stochastic demography with life history tradeoffs in density-dependent age-structured populations,"['R Lande', 'S Engen', 'BE Sæther']",2017,Proceedings of the …,"We analyze the stochastic demography and evolution of a density-dependent age-(or stage-) structured population in a fluctuating environment. A positive linear combination of age classes (eg, weighted by body mass) is assumed to act as the single variable of population"
Age-dependent relationships between multiple sexual pigments and condition in males and females,"['AS Grunst', 'JT Rotenberry', 'ML Grunst']",2014,Behavioral Ecology,"The reliability of sexual signaling may change across age classes due to shifts in resource allocation patterns. Two contrasting hypotheses exist regarding how the condition dependence of ornaments may shift with age, and both have received empirical support. On"
"Variation in Gender and Flower‐Size Dimorphism in the Dioecious Tree Dombeya ciliata, an Endemic to La Reunion Island1","['L Humeau', 'T Pailler', 'JD Thompson']",2000,Biotropica,"The genus Dombeya is an important component of tropical forests in west Africa, Madagascar, and the Mascarene islands, but little is known about the reproductive biology of its members. In this study, we quantified gender variation and flower‐size variation in"
